-0.0125, 0.01, 0.0, 0.0001
-0.0125, 0.0, 0.0, 0.0001
0.0, 0.01, 0.0, 0.0001
0.0, 0.0, 0.0, 0.0001
0.0125, 0.01, 0.0, 0.0001
0.0125, 0.0, 0.0, 0.0001
0.025000000000000005, 0.01, 0.0, 0.0001
0.025000000000000005, 0.0, 0.0, 0.0001
0.037500000000000006, 0.01, 0.0, 0.0001
0.037500000000000006, 0.0, 0.0, 0.0001
0.05, 0.01, 0.0, 0.0001
0.05, 0.0, 0.0, 0.0001
0.06250000000000001, 0.01, 0.0, 0.0001
0.06250000000000001, 0.0, 0.0, 0.0001
0.07500000000000001, 0.01, 0.0, 0.0001
0.07500000000000001, 0.0, 0.0, 0.0001
0.08750000000000001, 0.01, 0.0, 0.0001
0.08750000000000001, 0.0, 0.0, 0.0001
0.1, 0.01, 0.0, 0.0001
0.1, 0.0, 0.0, 0.0001
